EID,FORTARGET,PROB
Q17468,0,0.00027716733
Q17473,0,0.000639125
Q17479,0,0.00032874342
Q17486,0,0.00030747973
Q17491,0,0.0005933445
Q17493,0,0.00068965694
Q17495,0,0.0005933054
Q17496,0,0.0004804932
Q17501,0,0.00042294452
Q17503,0,0.00025587858
Q17505,0,0.0005176512
Q17507,0,0.0002772937
Q17508,0,0.00025695155
Q17520,0,0.00051470904
Q17529,0,0.00056488736
Q17534,0,0.00032863376
Q17536,0,0.0005933054
Q17539,0,0.00034916005
Q17541,0,0.0005124933
Q17552,0,0.0005186756
Q17566,0,0.00059334724
Q17575,0,0.00048131694
Q17580,0,0.00051970204
Q17581,0,0.00042804886
Q17587,0,0.0007074805
Q17598,0,0.00064304116
Q17603,0,0.00044087303
Q17611,0,0.00030727667
Q17614,0,0.0006384325
Q17616,0,0.00056869275
Q17619,0,0.00064304116
Q17620,0,0.000411349
Q17631,0,0.000639125
Q17635,0,0.00060288026
Q17638,0,0.0005933054
Q17641,0,0.0004804932
Q17646,0,0.00017510043
Q17655,0,3.9246395e-05
Q17660,0,0.00059333205
Q17668,0,0.00057918765
Q17675,0,0.0005415443
Q17683,0,0.00064051175
Q17702,0,0.00059527374
Q17710,0,0.00070861005
Q17716,0,0.00030227983
Q17717,0,0.0007508836
Q17720,0,0.00064120645
Q17728,0,0.0005124933
Q17746,0,0.0005933054
Q17748,0,0.00027797214
Q17749,0,0.00059333205
Q17750,0,0.0012728645
Q17753,0,0.000639125
Q17764,0,0.00030707367
Q17772,0,0.00017571995
Q17774,0,0.00052073045
Q17775,0,0.00019016693
Q17784,0,0.0005933445
Q17791,0,0.00018419001
Q17799,0,0.00030768264
Q17811,0,0.00027754682
Q17823,0,0.00054191606
Q17829,0,0.0004459868
Q17830,0,0.0004586245
Q17831,0,0.0005630936
Q17834,0,0.0006110741
Q17840,0,0.000332275
Q17844,0,0.0005388606
Q17849,0,0.00052073045
Q17851,0,0.0005616222
Q17856,0,0.00025658458
Q17862,0,0.00024043761
Q17865,0,0.0004804932
Q17869,0,0.0006384325
Q17884,0,0.00052073045
Q17887,0,0.00024797933
Q17889,0,0.00064120645
Q17907,0,0.00059334724
Q17909,0,0.00030676997
Q17912,0,0.00046020327
Q17917,0,0.0006887177
Q17918,0,0.00052279385
Q17925,0,0.00059333205
Q17935,0,0.00042804886
Q17940,0,0.00048051061
Q17946,0,4.4929577e-05
Q17947,0,0.00031256874
Q17949,0,0.00031183325
Q17951,0,0.00048053628
Q17957,0,0.00046020327
Q17958,0,0.00070695
Q17959,0,2.9511688e-05
Q17975,0,0.00044251088
Q17986,0,0.000548301
Q17989,0,0.00044251088
Q17992,0,0.0005246556
Q17994,0,0.00052279385
Q17997,0,0.0006669991
Q18009,0,0.00064051175
Q18014,0,0.00046464644
Q18017,0,0.00014127132
Q18018,0,0.0006420632
Q18020,0,0.000639125
Q18030,0,0.0004128973
Q18033,0,0.00064304116
Q18034,0,0.0005124933
Q18038,0,0.00059326977
Q18041,0,0.00056147814
Q18051,0,0.00051015965
Q18052,0,0.00046020327
Q18056,0,0.00059387536
Q18059,0,0.0005071556
Q18062,0,0.0005119089
Q18065,0,0.0006743888
Q18066,0,0.00027754682
Q18070,0,0.00025695155
Q18074,0,0.00051970204
Q18076,0,0.0005217609
Q18077,0,0.00030737833
Q18078,0,0.0002777369
Q18090,0,0.0004129034
Q18097,0,0.0005415443
Q18099,0,0.00051970204
Q18102,0,0.0006384325
Q18106,0,0.00056398945
Q18117,0,0.0005973257
Q18119,0,0.00030222101
Q18121,0,0.00041303743
Q18123,0,0.00052073045
Q18129,0,0.000639125
Q18133,0,0.00048051061
Q18134,0,0.00044710972
Q18135,0,0.00064120645
Q18136,0,0.0005933495
Q18142,0,0.0004237292
Q18147,0,0.00063721975
Q18161,0,0.000480929
Q18166,0,0.0006377411
Q18175,0,0.00030747973
Q18180,0,0.00044251088
Q18190,0,0.00048476525
Q18205,0,0.0005119089
Q18207,0,0.00068052806
Q18218,0,0.00030768264
Q18221,0,0.000639125
Q18229,0,0.00068718515
Q18230,0,0.00052073045
Q18233,0,0.00059597427
Q18241,0,0.00030225044
Q18244,0,0.0005315975
Q18253,0,0.0006420632
Q18255,0,0.00052279385
Q18257,0,0.0005113247
Q18259,0,0.00052073045
Q18261,0,0.00013325522
Q18262,0,0.0005436233
Q18263,0,0.00063626457
Q18270,0,0.00059334724
Q18280,0,0.000639125
Q18282,0,0.00059329066
Q18289,0,0.00059597427
Q18293,0,0.00059329066
Q18294,0,0.0005933495
Q18301,0,0.00048055782
Q18321,0,0.0005551658
Q18323,0,0.000639125
Q18329,0,0.0002487959
Q18331,0,0.00064304116
Q18337,0,0.00052279385
Q18344,0,0.00052279385
Q18351,0,0.0007107188
Q18359,0,0.00019030752
Q18370,0,0.0002776101
Q18395,0,0.00064304116
Q18396,0,0.0004817048
Q18410,0,7.989289e-05
Q18413,0,0.00064051175
Q18414,0,0.00017494589
Q18426,0,0.0005415443
Q18427,0,0.00052279385
Q18432,0,0.0002774836
Q18434,0,0.00051970204
Q18438,0,0.00048051061
Q18446,0,0.00036225386
Q18451,0,0.00052073045
Q18455,0,0.0004134097
Q18457,0,0.00052073045
Q18459,0,0.0005933054
Q18463,0,0.00030768264
Q18468,0,0.00063721975
Q18475,0,0.00084541936
Q18505,0,0.00064304116
Q18507,0,0.00054967665
Q18510,0,0.000307175
Q18511,0,0.00064051175
Q18515,0,0.0006384325
Q18517,0,0.0005219096
Q18527,0,0.0005932452
Q18532,0,0.0005933445
Q18542,0,0.0005440613
Q18544,0,0.0003021919
Q18545,0,0.00064051175
Q18549,0,0.0002610362
Q18561,0,0.00064051175
Q18563,0,0.0006398176
Q18566,0,0.00020338781
Q18569,0,0.0005217609
Q18571,0,0.00056488736
Q18575,0,0.00061343506
Q18579,0,0.0005186756
Q18581,0,1.0544877e-05
Q18582,0,0.0008515161
Q18585,0,0.00063581544
Q18595,0,0.0005932452
Q18602,0,0.0005779064
Q18611,0,0.0006762288
Q18612,0,0.00063721975
Q18614,0,0.00056488736
Q18616,0,0.00046125907
Q18618,0,0.0004459868
Q18629,0,0.00064051175
Q18638,0,0.0005176512
Q18643,0,0.00064051175
Q18644,0,0.000639125
Q18654,0,4.864537e-05
Q18658,0,0.00052279385
Q18659,0,0.0005616222
Q18661,0,0.00059333205
Q18670,0,0.00063721975
Q18673,0,0.00059330935
Q18676,0,0.00019044764
Q18677,0,0.0006755821
Q18678,0,0.00033071978
Q18682,0,0.0004893755
Q18690,0,0.00011399546
Q18692,0,0.00027742033
Q18694,0,0.0003068712
Q18703,0,0.00030697268
Q18704,0,0.00033222555
Q18705,0,0.00046073127
Q18706,0,0.00051970204
Q18716,0,0.00060521014
Q18721,0,0.00068642
Q18723,0,0.00064304116
Q18724,0,0.00030727667
Q18729,0,0.0005176512
Q18734,0,0.0005143706
Q18741,0,0.00051970204
Q18745,0,0.0005402008
Q18746,0,0.0005478557
Q18752,0,0.0006299663
Q18756,0,0.0004341357
Q18759,0,0.00064304116
Q18760,0,0.00044251088
Q18769,0,0.00050950755
Q18773,0,0.00064051175
Q18778,0,0.00029376356
Q18782,0,0.00048131694
Q18785,0,0.00056757824
Q18788,0,0.00040862217
Q18790,0,0.00020415855
Q18801,0,0.00040794536
Q18803,0,0.000548313
Q18812,0,0.00044087303
Q18816,0,0.0005933054
Q18824,0,0.0005402008
Q18831,0,0.00064051175
Q18834,0,0.0006420632
Q18841,0,0.00059334724
Q18855,0,0.00051565183
Q18868,0,0.0002364102
Q18884,0,0.00063721975
Q18885,0,0.00064304116
Q18888,0,0.00059333205
Q18890,0,0.00048055782
Q18891,0,0.00070931204
Q18892,0,0.0005933111
Q18899,0,0.00045967623
Q18901,0,0.00064051175
Q18909,0,0.00051970204
Q18910,0,6.841817e-05
Q18911,0,0.00064304116
Q18914,0,0.00056147814
Q18921,0,0.0005714066
Q18927,0,0.00057662744
Q18928,0,0.00024716498
Q18933,0,0.00030532273
Q18936,0,0.00055128854
Q18942,0,0.0005630936
Q18943,0,0.0007107188
Q18946,0,0.00063721975
Q18967,0,0.0005933054
Q18972,0,0.0002591654
Q18974,0,0.00030707367
Q18979,0,0.00030666878
Q18991,0,0.00030737833
Q18994,0,0.00046020327
Q18995,0,0.00063721975
Q18997,0,0.0005119089
Q19006,0,0.00051616965
Q19009,0,0.0005176512
Q19011,0,0.0005621984
Q19020,0,0.000213077
Q19025,0,0.00044716854
Q19042,0,0.0005186756
Q19048,0,0.0006314233
Q19055,0,0.0002772937
Q19057,0,0.000639125
Q19071,0,0.000639125
Q19072,0,0.0005176512
Q19073,0,0.00033223507
Q19075,0,0.00038570713
Q19077,0,0.0006017189
Q19084,0,0.0007107188
Q19087,0,0.0005415443
Q19088,0,0.00040930012
Q19092,0,0.00059597427
Q19094,0,0.00064051175
Q19096,0,0.0005933054
Q19109,0,0.0005375243
Q19113,0,0.000411349
Q19123,0,0.0005375243
Q19124,0,0.0005176512
Q19129,0,0.00038714678
Q19132,0,0.00051970204
Q19134,0,0.0006697196
Q19140,0,0.00044005638
Q19142,0,0.00059329066
Q19143,0,0.00048151982
Q19144,0,0.00052073045
Q19147,0,0.0006654682
Q19148,0,0.00064120645
Q19150,0,0.00042916977
Q19160,0,5.9183596e-05
Q19163,0,0.00011246775
Q19164,0,0.00040930012
Q19168,0,0.00056488736
Q19172,0,7.092425e-05
Q19174,0,0.00015100563
Q19179,0,0.0004341357
Q19180,0,0.00052279385
Q19182,0,6.0095193e-05
Q19188,0,0.0005933111
Q19189,0,0.0005283429
Q19190,0,0.0005186756
Q19191,0,0.00041478933
Q19199,0,0.0005727688
Q19200,0,0.0005158913
Q19202,0,0.00064120645
Q19203,0,0.0004433327
Q19206,0,0.0006420632
Q19208,0,0.000639125
Q19213,0,0.00056488736
Q19227,0,0.0006683583
Q19231,0,8.0181155e-05
Q19234,0,0.00051970204
Q19238,0,0.00010598538
Q19240,0,0.00051781215
Q19251,0,0.00064051175
Q19260,0,0.0006841303
Q19267,0,0.0006384325
Q19277,0,0.00024743617
Q19281,0,0.00051080296
Q19282,0,0.0003068712
Q19284,0,0.00030909773
Q19297,0,0.0005186756
Q19300,0,0.0005796153
Q19301,0,0.0005933111
Q19310,0,0.000594574
Q19311,0,0.00020381839
Q19325,0,0.00063721975
Q19327,0,0.00063721975
Q19329,0,0.0005455959
Q19336,0,0.00010334998
Q19338,0,0.00063721975
Q19339,0,0.00037809758
Q19357,0,0.00025695155
Q19361,0,0.0002774836
Q19364,0,0.0005796153
Q19370,0,0.00063721975
Q19378,0,0.0005158913
Q19390,0,0.00059334724
Q19397,0,0.00051970204
Q19404,0,0.00059326977
Q19407,0,0.00064051175
Q19421,0,1.6886079e-05
Q19428,0,0.00048051061
Q19446,0,0.00064051175
Q19447,0,0.00021903065
Q19448,0,8.3609186e-05
Q19456,0,0.0005095779
Q19458,0,0.000639125
Q19477,0,0.0003068712
Q19480,0,0.00064120645
Q19489,0,0.00030213373
Q19503,0,0.00035849953
Q19504,0,0.00046073127
Q19505,0,0.00041355236
Q19515,0,0.000528811
Q19516,0,0.00048055782
Q19518,0,0.0006384325
Q19521,0,0.00063721975
Q19524,0,0.00064304116
Q19526,0,0.000639125
Q19527,0,0.0002772937
Q19540,0,0.00052073045
Q19542,0,0.00063721975
Q19548,0,0.00048131694
Q19552,0,0.0005217609
Q19557,0,0.00048131694
Q19562,0,0.00048051061
Q19570,0,0.00023412133
Q19573,0,0.0003068712
Q19584,0,0.0001380732
Q19587,0,0.00064051175
Q19596,0,0.00044005638
Q19599,0,0.0006848925
Q19602,0,0.00025587858
Q19607,0,0.00064500317
Q19612,0,0.00051970204
Q19615,0,0.00064120645
Q19616,0,0.0005375243
Q19623,0,0.0005933054
Q19641,0,0.0004129095
Q19643,0,0.00037809758
Q19649,0,0.00064304116
Q19655,0,0.00048051472
Q19668,0,0.00064120645
Q19676,0,0.0006420632
Q19681,0,0.0006420632
Q19688,0,0.0004341357
Q19704,0,0.0005611893
Q19716,0,0.00046231705
Q19721,0,0.0006398176
Q19726,0,0.0003585176
Q19729,0,0.00040930012
Q19732,0,0.0006384325
Q19748,0,0.00051493425
Q19749,0,0.00059334724
Q19751,0,0.0006833682
Q19752,0,0.00059324893
Q19774,0,2.1633803e-05
Q19777,0,0.0006790814
Q19779,0,0.0005246599
Q19787,0,0.000332147
Q19798,0,0.0005933445
Q19808,0,0.0005935883
Q19817,0,0.00029899972
Q19844,0,0.0004591499
Q19845,0,0.00051307835
Q19847,0,0.0005176512
Q19854,0,0.00023519683
Q19858,0,0.00030758118
Q19860,0,0.0005933445
Q19872,0,0.00030758118
Q19875,0,0.00041287288
Q19879,0,0.00046231705
Q19882,0,0.00052073045
Q19885,0,0.00030747973
Q19888,0,0.00064051175
Q19898,0,0.00056147814
Q19900,0,0.00059326977
Q19901,0,0.0005217609
Q19904,0,0.0005800436
Q19908,0,0.00030707367
Q19912,0,0.0002774836
Q19920,0,0.00059333205
Q19922,0,0.00048164607
Q19924,0,0.00063626457
Q19929,0,0.00041286027
Q19933,0,0.00046125907
Q19934,0,0.00059387536
Q19936,0,0.00030747973
Q19937,0,0.0005309023
Q19944,0,0.00041303743
Q19945,0,9.49655e-05
Q19952,0,0.0004842581
Q19954,0,0.0006848925
Q19957,0,0.00044719837
Q19959,0,0.00027391227
Q19966,0,0.0005621984
Q19972,0,8.3609186e-05
Q19978,0,0.00052962085
Q19979,0,0.00064051175
Q19982,0,0.00064304116
Q19983,0,0.00051470904
Q19988,0,0.0006420632
Q19990,0,0.0005933495
Q19996,0,0.0006384325
Q20000,0,0.0006420632
Q20002,0,0.00059333205
Q20018,0,0.0006420632
Q20029,0,0.00034674545
Q20050,0,1.8922374e-06
Q20052,0,0.0005621984
Q20055,0,0.0003936304
Q20056,0,0.0002487959
Q20060,0,9.1198795e-05
Q20065,0,0.00052279385
Q20068,0,0.00071212766
Q20075,0,0.00056398945
Q20078,0,0.00041329465
Q20086,0,0.00063626457
Q20094,0,0.0007074805
Q20096,0,0.00063721975
Q20097,0,0.00059334724
Q20099,0,0.0005176512
Q20100,0,0.0004826668
Q20103,0,0.0005176512
Q20105,0,0.00040794536
Q20106,0,0.0005933495
Q20108,0,0.00059334724
Q20112,0,0.00064120645
Q20120,0,0.0005186756
Q20127,0,0.0005388606
Q20141,0,0.00064120645
Q20142,0,0.00053523824
Q20145,0,0.00063626457
Q20148,0,0.0006420632
Q20158,0,0.00041303743
Q20160,0,0.00052073045
Q20162,0,0.00026172804
Q20164,0,0.0003068712
Q20166,0,0.0005166654
Q20177,0,0.0004129034
Q20181,0,0.00053439813
Q20182,0,0.00037214224
Q20188,0,7.698913e-05
Q20203,0,4.0134244e-05
Q20209,0,0.0003330885
Q20224,0,1.5830119e-05
Q20237,0,0.00052279385
Q20240,0,0.0002776736
Q20246,0,0.000307175
Q20251,0,0.00059334724
Q20264,0,0.0005246599
Q20271,0,0.00041066395
Q20272,0,0.00048051061
Q20273,0,0.00040794536
Q20282,0,0.00064304116
Q20283,0,0.0005932452
Q20285,0,0.0006762288
Q20290,0,0.0005630936
Q20294,0,0.0005315975
Q20301,0,0.00044251088
Q20307,0,0.00059326977
Q20312,0,0.0004128973
Q20313,0,0.0006420632
Q20314,0,0.00051565183
Q20320,0,0.00018354361
Q20326,0,0.00020442718
Q20330,0,0.00052073045
Q20344,0,0.00027780043
Q20345,0,8.0441925e-05
Q20354,0,0.00052073045
Q20360,0,0.00048051061
Q20363,0,0.00056398945
Q20372,0,0.00051970204
Q20374,0,0.00048204607
Q20382,0,0.00023483203
Q20395,0,0.00064051175
Q20406,0,0.00048051472
Q20410,0,2.928729e-06
Q20415,0,0.0004394672
Q20422,0,0.0006314233
Q20423,0,0.0005616222
Q20424,0,0.0004416914
Q20429,0,0.00044713888
Q20435,0,0.00048228644
Q20446,0,0.00051565183
Q20447,0,0.0007052341
Q20448,0,0.00064051175
Q20457,0,0.00059334724
Q20461,0,0.000639125
Q20470,0,0.00054424175
Q20471,0,0.0006420632
Q20472,0,0.0006377411
Q20474,0,0.00030707367
Q20498,0,0.0037064815
Q20502,0,0.0005933054
Q20505,0,0.00052073045
Q20520,0,0.0005630936
Q20522,0,0.00070432865
Q20523,0,0.0004471538
Q20528,0,0.00048158315
Q20534,0,0.00023412133
Q20535,0,0.00030737833
Q20539,0,0.0005616222
Q20543,0,0.00059334724
Q20546,0,0.0005124933
Q20548,0,0.0005119089
Q20552,0,0.00023376489
Q20554,0,0.00054289156
Q20558,0,0.0005966756
Q20570,0,0.0003068712
Q20576,0,0.00052073045
Q20578,0,0.00030747973
Q20582,0,0.0006367417
Q20585,0,0.00048053628
Q20588,0,0.0005388606
Q20594,0,0.0004416914
Q20595,0,0.00045967623
Q20596,0,0.00016620924
Q20600,0,0.0005246599
Q20602,0,0.0009314105
Q20606,0,0.00030758118
Q20612,0,0.00064304116
Q20613,0,0.00059329066
Q20616,0,0.00044087303
Q20623,0,0.0006790814
Q20626,0,0.00056488736
Q20640,0,0.00030758118
Q20671,0,0.00051970204
Q20672,0,0.00059326977
Q20673,0,0.00030758118
Q20688,0,0.000548313
Q20689,0,0.0005933445
Q20696,0,0.00048131694
Q20705,0,0.0006710837
Q20707,0,0.0006420632
Q20710,0,0.000548301
Q20712,0,0.00037285977
Q20722,0,0.00064051175
Q20733,0,0.00059387536
Q20739,0,0.00011246775
Q20743,0,0.0007231461
Q20751,0,0.00051970204
Q20759,0,0.0005455959
Q20763,0,0.00059334724
Q20765,0,0.00046337748
Q20774,0,0.00055522507
Q20779,0,0.00063721975
Q20786,0,0.00051970204
Q20787,0,0.00051781215
Q20790,0,0.00048064254
Q20797,0,0.000307175
Q20801,0,0.0005695123
Q20805,0,0.000307175
Q20806,0,0.0005935883
Q20811,0,0.0006420632
Q20827,0,0.00079283526
Q20830,0,0.000307175
Q20838,0,0.00056147814
Q20847,0,0.00059878407
Q20856,0,0.0006398176
Q20859,0,0.0006398176
Q20861,0,0.0005160693
Q20867,0,0.0005611893
Q20873,0,0.00033283897
Q20875,0,0.000639125
Q20876,0,0.00030727667
Q20882,0,0.00056147814
Q20887,0,0.0004470944
Q20891,0,0.00064120645
Q20896,0,0.00021826204
Q20898,0,0.00023587143
Q20919,0,0.00064120645
Q20924,0,0.0006780234
Q20927,0,0.00052279385
Q20933,0,0.00056757824
Q20937,0,0.0005455959
Q20948,0,0.00052279385
Q20951,0,0.00052279385
Q20953,0,0.00064304116
Q20962,0,0.0005933111
Q20964,0,0.0005714418
Q20968,0,0.0006384325
Q20976,0,0.00059334724
Q20992,0,0.00064120645
Q21003,0,0.00063721975
Q21009,0,0.0005375243
Q21013,0,0.0006169948
Q21018,0,0.0006833682
Q21030,0,0.00051880593
Q21033,0,0.0005933445
Q21034,0,0.00051565183
Q21038,0,0.00052279385
Q21039,0,0.00044716854
Q21046,0,0.0005455959
Q21055,0,0.0004459868
Q21061,0,0.00024072961
Q21062,0,5.94917e-05
Q21072,0,0.0005621984
Q21077,0,0.00018322117
Q21079,0,8.3609186e-05
Q21080,0,0.00030737833
Q21084,0,0.0002322989
Q21086,0,0.00080344337
Q21088,0,0.00032916712
Q21089,0,0.0004471538
Q21107,0,0.00015100563
Q21109,0,0.00030217145
Q21118,0,1.8922374e-06
Q21121,0,0.00056757824
Q21129,0,0.00059329066
Q21134,0,0.0004129095
Q21137,0,0.0002591654
Q21138,0,0.00027754682
Q21141,0,0.00059329066
Q21142,0,0.0006377411
Q21149,0,0.0005933054
Q21158,0,0.00063626457
Q21163,0,0.0006398176
Q21171,0,0.00065819634
Q21175,0,0.0005933054
Q21176,0,0.00052073045
Q21178,0,0.000639125
Q21180,0,0.0004591499
Q21181,0,0.0005375243
Q21184,0,0.00045967623
Q21192,0,0.00070861005
Q21196,0,0.00057662744
Q21197,0,0.0005616222
Q21199,0,0.0005158913
Q21205,0,0.00063721975
Q21207,0,0.0005095779
Q21220,0,0.0006357875
Q21224,0,0.00052073045
Q21225,0,0.0005933111
Q21237,0,0.00052279385
Q21243,0,0.0004416914
Q21245,0,0.0006508766
Q21246,0,0.00059326977
Q21249,0,0.00052073045
Q21257,0,0.00070695
Q21259,0,0.00048051061
Q21260,0,0.0006420632
Q21261,0,0.0005933495
Q21263,0,0.0006440219
Q21265,0,0.0004817048
Q21284,0,0.0005935883
Q21286,0,0.0004433327
Q21291,0,0.000639125
Q21292,0,0.00015100563
Q21295,0,4.932866e-05
Q21296,0,0.00064304116
Q21303,0,0.0006848925
Q21306,0,8.3609186e-05
Q21307,0,0.00027724507
Q21308,0,8.3609186e-05
Q21313,0,0.00015100563
Q21321,0,0.0005800436
Q21324,0,0.0006818141
Q21326,0,0.00024689414
Q21330,0,0.0005402008
Q21331,0,0.00052054034
Q21344,0,0.0006398176
Q21347,0,0.00044722782
Q21349,0,0.0005455959
Q21354,0,0.0004237292
Q21355,0,0.0005933111
Q21365,0,0.00040930012
Q21372,0,0.00059326977
Q21376,0,0.00059329066
Q21379,0,0.000548313
Q21393,0,0.0006833682
Q21399,0,0.00027735688
Q21402,0,0.000639125
Q21406,0,0.00025658458
Q21410,0,0.0003330885
Q21415,0,0.0005217609
Q21417,0,0.00031270078
Q21438,0,0.00059387536
Q21443,0,0.00049415627
Q21444,0,0.0002477074
Q21447,0,0.00064542587
Q21449,0,0.0005217609
Q21456,0,0.00048055782
Q21458,0,0.0006743888
Q21459,0,0.0006384325
Q21466,0,0.0006642903
Q21469,0,0.0006420632
Q21471,0,0.00040930012
Q21472,0,0.000639125
Q21482,0,0.0006420632
Q21488,0,0.00067303586
Q21492,0,0.0004433327
Q21495,0,0.00030676997
Q21507,0,0.00044712424
Q21508,0,0.00057063974
Q21512,0,0.00055135734
Q21514,0,0.00064500317
Q21515,0,0.00038660722
Q21519,0,0.00059326977
Q21524,0,0.0005402008
Q21540,0,0.00052279385
Q21541,0,0.0006384325
Q21543,0,0.0005217609
Q21546,0,0.00030768264
Q21551,0,0.0004237292
Q21554,0,0.0005217609
Q21556,0,0.0006384325
Q21557,0,0.0002776736
Q21560,0,0.00052073045
Q21561,0,0.00022046483
Q21562,0,0.00013870686
Q21564,0,0.00059330935
Q21566,0,0.00059597427
Q21575,0,0.00021694685
Q21576,0,0.0005217609
Q21585,0,0.00059334724
Q21587,0,0.00027797214
Q21593,0,0.0004617874
Q21603,0,0.00021691
Q21606,0,0.00065625395
Q21608,0,0.0005186756
Q21615,0,0.00059334724
Q21616,0,0.00059597427
Q21619,0,0.000548313
Q21622,0,0.00015100563
Q21636,0,0.00064304116
Q21637,0,0.00052279385
Q21639,0,0.00048174016
Q21650,0,0.000411349
Q21651,0,0.0005315975
Q21654,0,0.00064304116
Q21656,0,0.000639125
Q21659,0,0.0006420632
Q21664,0,0.00064304116
Q21666,0,0.00063721975
Q21673,0,0.0006420632
Q21677,0,0.0006420632
Q21684,0,0.0005455959
Q21690,0,0.0007063089
Q21695,0,0.0002774836
Q21699,0,0.00059333205
Q21703,0,0.0005158913
Q21706,0,0.00057063974
Q21726,0,0.00027742033
Q21730,0,0.00052073045
Q21731,0,0.00037494284
Q21732,0,0.0002777369
Q21735,0,0.0005516982
Q21738,0,0.00010993819
Q21743,0,0.0005095779
Q21748,0,0.0005933054
Q21749,0,0.00048204607
Q21752,0,0.00029720663
Q21761,0,0.000421174
Q21768,0,0.000710015
Q21771,0,0.00051970204
Q21774,0,0.0005933445
Q21778,0,0.00059333205
Q21781,0,0.00035850875
Q21794,0,0.0005630936
Q21796,0,0.00023465834
Q21800,0,0.0005388606
Q21802,0,0.0004341357
Q21807,0,0.00044415524
Q21815,0,0.00041272136
Q21824,0,0.00040862217
Q21826,0,0.00023448435
Q21827,0,0.0005933495
Q21834,0,0.0005309023
Q21835,0,0.0005246599
Q21840,0,0.00059326977
Q21850,0,0.00030227983
Q21864,0,0.0004416914
Q21869,0,0.0006848925
Q21870,0,0.00044005638
Q21872,0,0.00068642
Q21874,0,0.0005186756
Q21876,0,0.0004977728
Q21882,0,0.00030768264
Q21885,0,0.0002022239
Q21886,0,0.00031202508
Q21890,0,0.0004804932
Q21897,0,0.000594574
Q21902,0,0.00023479754
Q21905,0,0.00054289156
Q21910,0,0.0005402008
Q21918,0,0.0005933445
Q21919,0,0.0004459868
Q21924,0,0.0006384325
Q21928,0,0.0001263768
Q21932,0,2.8655175e-05
Q21933,0,0.0006565977
Q21934,0,0.0004804932
Q21935,0,0.00064051175
Q21937,0,0.00044722782
Q21944,0,0.00048267646
Q21945,0,0.0006669991
Q21948,0,0.0005176512
Q21950,0,0.0006420632
Q21954,0,0.00054289156
Q21958,0,0.0005935883
Q21963,0,0.00046020327
Q21977,0,0.00046125907
Q21990,0,0.0005630936
Q21998,0,0.0002448376
Q22000,0,0.00055104424
Q22004,0,0.000307175
Q22011,0,0.0006299663
Q22017,0,0.00063626457
Q22019,0,0.0004416914
Q22028,0,9.525682e-05
Q22031,0,0.0005611893
Q22044,0,0.0005388606
Q22053,0,0.00046020327
Q22057,0,0.00027924048
Q22058,0,0.00030747973
Q22062,0,0.00054967665
Q22065,0,0.0005630936
Q22066,0,0.0005455959
Q22073,0,0.00064304116
Q22077,0,0.00064120645
Q22085,0,8.1071556e-07
Q22095,0,0.00032874342
Q22099,0,0.0006384325
Q22101,0,0.00052073045
Q22103,0,0.00052073045
Q22111,0,0.0006780234
Q22114,0,0.0005388606
Q22116,0,0.00059333205
Q22117,0,0.0006398176
Q22118,0,0.00064051175
Q22132,0,0.000710015
Q22152,0,0.00033283897
Q22153,0,0.000639125
Q22156,0,0.0005217609
Q22159,0,0.00052279385
Q22162,0,0.0005455959
Q22173,0,0.0004804932
Q22174,0,0.00051970204
Q22184,0,0.0006398176
Q22185,0,0.00024662382
Q22189,0,0.0008778211
Q22190,0,0.0002776736
Q22192,0,0.00019044764
Q22193,0,0.00030737833
Q22201,0,0.0002776736
Q22203,0,0.00064120645
Q22218,0,0.00025658458
Q22219,0,0.00053523824
Q22220,0,0.00046020327
Q22227,0,0.0005329044
Q22229,0,0.00064120645
Q22232,0,0.00063721975
Q22243,0,0.00064814556
Q22245,0,0.00059334724
Q22248,0,0.00030737833
Q22251,0,0.0005166654
Q22254,0,0.00044712424
Q22259,0,0.00052279385
Q22260,0,0.00059334724
Q22269,0,0.0005158913
Q22278,0,0.00033196466
Q22283,0,0.0006976211
Q22286,0,0.00057918765
Q22287,0,0.00064051175
Q22290,0,0.0004472131
Q22291,0,0.0007056654
Q22297,0,0.000332275
Q22301,0,0.0005933445
Q22305,0,0.000307175
Q22308,0,0.00070861005
Q22316,0,0.00056757824
Q22317,0,0.00044715957
Q22321,0,0.000639125
Q22328,0,0.00030758118
Q22344,0,0.0005388606
Q22355,0,0.00044716854
Q22357,0,0.00052073045
Q22360,0,0.00024716498
Q22367,0,0.00025178574
Q22387,0,0.00019002701
Q22388,0,0.0006384325
Q22399,0,0.000639125
Q22400,0,0.0005166654
Q22402,0,0.0005315975
Q22403,0,0.00064051175
Q22405,0,0.0004591499
Q22406,0,0.00044005638
Q22407,0,0.00048161435
Q22414,0,0.00064120645
Q22415,0,0.00064051175
Q22416,0,0.0003585176
Q22419,0,0.00059329066
Q22423,0,0.0006398176
Q22427,0,0.0005388606
Q22433,0,0.0003333382
Q22437,0,0.00043368232
Q22440,0,0.0005933495
Q22448,0,0.0005932452
Q22449,0,0.00044713888
Q22451,0,0.0004416914
Q22454,0,0.00056488736
Q22456,0,0.00059333205
Q22468,0,0.0005217609
Q22471,0,0.00064304116
Q22474,0,3.3025633e-05
Q22475,0,0.00070861005
Q22481,0,0.0006377411
Q22482,0,0.00024689414
Q22484,0,0.00020362221
Q22485,0,0.0005933054
Q22488,0,0.0005401236
Q22491,0,0.0005933054
Q22496,0,0.0005415443
